Pincode,Latitude,Longitude
721517,22.6203,86.7806
735204,26.72,89.14
735204,26.71,89.09
721516,22.584,87.0499
721145,22.2695,87.2867
721145,22.2695,87.2867
110002,28.6471667,77.2399444
110002,28.6338611,77.2462222
110001,28.6212222,77.2380278
110001,28.6331389,77.2179444
110001,28.6237778,77.2108611
110001,28.6348889,77.2145556
110001,28.6158611,77.2113889
110004,28.6210833,77.1961389
110001,28.6178889,77.2019167
110001,28.6164444,77.2154167
110069,28.6225833,77.2127222
110005,28.6500278,77.1938333
721121,22.430889,87.33559
262908,28.62,80.62
505306,18.7772778,78.8798333
505425,18.9486667,79.0953611
505326,18.8198333,78.7143333
505326,18.8218056,78.70775
505453,18.8467222,78.6256667
505325,18.2917778,79.3704722
505325,18.2957222,79.3677222
505331,18.6982222,73.9425
505330,18.8622222,78.8743889
505327,18.7984167,78.9125833
505327,18.7954167,78.9178611
505001,18.7338889,79.1688333
534236,16.51988889,81.348
534123,16.60213889,81.80902778
534268,16.48016667,81.78280556
534269,16.60530556,81.83330556
534275,16.43452778,81.69136111
534275,16.42841667,81.67788889
534134,16.68872222,81.60486111
502103,18.1802778,78.1454444
502001,17.1073333,78.1351944
852131,26.11,86.59
506201,18.0848333,79.5396111
506169,18.4423056,79.8674167
506168,18.2395278,79.4518889
506345,18.3104444,79.8721667
823001,24.7918407,85.0030326
804403,24.9675,84.9778333
804419,24.7938333,85.0080833
804421,25.124757,84.812703
571105,12.30611111,76.29138889
570023,12.3141667,76.6565556
571106,12.3027222,76.6311389
570033,NA,NA
506003,17.1521389,79.8529722
506142,18.0055833,79.5570833
506011,18.0113056,79.5713333
506001,17.1526111,79.9022778
506352,18.1962222,79.9829444
506349,18.1189722,79.8575278
804402,24.7938333,85.0080833
804423,25.2277777,85.0236111
804426,25.2376944,85.0010833
804428,25.24401,84.6662
571116,11.98916667,76.35025
571187,12.56208333,76.02316667
734316,27.0953,88.4635
125054,29.5461389,75.2148333
125055,29.5269666,75.0322166
125110,29.3710278,75.1261389
125104,29.9690556,74.7049444
125058,29.4503056,75.1193333
125103,29.78325,74.7477222
734102,26.8818,88.2765
734102,27.0008,88.2437
734213,27.0465,88.345
734213,27.036,88.2626
734213,27.036,88.2626
734215,26.9187,88.2195
734226,27.02,88.35
271802,27.285297,79.316276
271802,27.593768,81.614571
271802,27.5892,81.60394
271851,27.814,81.31461
271851,27.814,81.31461
271851,27.865949,81.496746
271851,27.814,81.31461
271824,27.581317,81.436139
271824,27.285099,80.957731
271882,27.8095,81.42815
271882,27.8095,81.42815
271882,27.570838,81.598025
802301,25.6211111,84.7013888
802155,25.5587222,84.6674722
802204,25.268358,84.346975
802158,25.5587222,84.6674722
802314,25.5587222,84.6674722
802160,25.579538,84.792368
802161,25.549188,84.752097
802162,25.5587222,84.6674722
802207,25.466155,84.522219
802164,25.4047222,84.7377777
802165,25.4345,84.5838333
802316,25.685364,84.624366
802166,25.5587222,84.6674722
804401,25.2526667,85.6673056
802102,25.5730555,83.8811111
802114,25.5784167,83.9789722
802118,25.5784167,83.9789722
802136,25.5697222,84.1430555
802125,25.5784167,83.9789722
802128,25.5784167,83.9789722
802127,25.474538,84.220634
802131,25.675556,84.154444
802134,25.5784167,83.9789722
273413,26.502184,83.368922
273413,26.535372,83.40511
734209,26.8821,88.2788
734209,26.8812,88.2748
734209,26.84952,88.44081
734209,26.970153,88.220333
734221,26.9879,88.1209
734221,26.8821,88.2788
734221,27.036,88.26
734223,26.8584,88.3156
734223,27.03,88.26
700091,22.3434432,88.2622542
700048,22.3628602,88.2356864
700097,22.3421678,88.2419133
700162,22.5909343,88.4544308
731224,23.4558583,88.06275
731121,23.7948917,87.9544444
731201,23.8301944,87.6931944
731101,23.535,87.322
731101,87.532826,23.912618
571603,12.53736111,76.32705556
571107,12.33691667,76.10005556
571108,12.43505556,76.19119444
570034,12.27030556,76.62611111
507101,17.5435556,80.6184444
506011,18.0156944,79.9591389
506004,17.98525,79.5237778
506001,18.0098611,79.5643611
506347,18.1939444,80.167
491441,21.0944,81.03389
491558,20.63934,80.73706
491445,21.10047,81.03699
736121,26.54,89.45
736121,26.48,89.41
736121,26.53,89.44
736207,22.76,88.24
744105,NA,NA
744105,NA,NA
744105,NA,NA
744102,NA,NA
744104,NA,NA
744107,NA,NA
744105,NA,NA
744102,NA,NA
744211,NA,NA
744211,11.77,92.88
744207,NA,NA
721641,15.5934,92.715
721153,15.5934,87.7745
736170,26.26,89.42
736172,26.28,89.11
736172,26.23,89.15
249001,30.3928209,78.4531696
249121,30.3089683,78.5575676
249121,30.2729383,78.5845374
133001,30.3556547,76.7744736
744103,NA,NA
744103,NA,NA
744206,NA,NA
744206,NA,NA
744206,NA,NA
246149,29.752401,78.526903
744104,NA,NA
744105,NA,NA
208017,26.4418888,80.3425833
396510,21.003867,73.102355
394690,20.8528,73.29705
394317,21.054895,72.582717
394140,21.1984722,72.8342778
394630,20.959801,73.281998
394310,18.58079,79.027649
394185,21.161077,72.574741
394190,21.275909,72.933861
394380,21.51253,74.149254
394340,22.1,69.1
515201,13.82705556,77.49458333
515672,14.423,77.71455556
515531,14.068,77.95677778
515133,14.18708333,77.76783333
515154,14.27180556,77.97241667
515341,13.83944444,77.67052778
515212,13.85597222,77.48019444
515303,13.94077778,77.26947222
515261,13.88936111,77.46594444
515124,14.04483333,77.54455556
515305,13.97566667,77.37236111
394160,21.2511667,73.2998611
394246,21.088525,73.44873
394601,21.082261,73.055644
394170,21.220835,73.033642
394620,21.043155,73.10138
394650,21.1131389,73.3945833
394245,20.921705,73.1161
394305,21.1514444,72.9586111
394633,20.97728,73.364345
394163,21.268129,73.24662
394180,21.1984722,72.8342778
394655,21.047899,73.383503
394150,21.2892778,72.9389167
394345,21.11983,73.11412
394330,21.24625,73.062248
744105,NA,NA
744207,NA,NA
744103,NA,NA
744302,NA,NA
744301,NA,NA
744301,NA,NA
744304,NA,NA
744303,NA,NA
744303,NA,NA
736123,26.26,79.64
736121,26.43,89.6
736121,26.7,89.13
736121,26.42,89.63
736121,26.47,89.4
744103,NA,NA
744103,NA,NA
744206,NA,NA
731104,23.9113333,87.5271667
731204,23.654236,87.713611
731215,23.509489,86.5154448
731302,23.764,87.8758611
731132,23.840118,87.668638
731234,23.88711,87.579126
731234,23.94875,87.6778611
731236,23.6667778,87.6623333
247776,29.425619,77.29311
247776,29.51281,77.346986
247776,29.468774,77.272846
251319,29.411225,77.419399
251319,29.397826,77.46453
247777,15.5934,77.4176
247777,29.53214,77.37459
731202,24.177399,87.814443
731202,24.207536,87.849316
731233,24.149787,87.779511
731233,24.118474,87.75911
731233,24.142506,87.764033
731233,24.114044,87.79908
731241,24.209563,87.921322
731238,24.399214,87.85252
731238,24.392326,87.820673
731238,24.375509,87.803997
731245,24.064104,87.839627
731245,24.053152,87.878636
731242,24.228319,87.897312
731242,24.239591,87.926269
731237,24.266035,87.94022
731237,24.330827,87.95431
731216,24.064491,87.814443
731216,24.113679,87.674978
731216,24.047208,87.749268
744206,NA,NA
736171,26.08,90.86
736170,26.24,89.4
736172,26.75,89.22
248008,30.333,78.14
736131,26.56,90.47
736168,22.65,88.41
736168,22.65,88.41
736168,26.03,89.55
736133,26.43,89.49
736133,26.42,89.51
736133,26.38,89.52
736133,26.34,89.51
736133,22.26,88.23
736133,28.46,82.2
736134,26.17,89.52
491441,21.839,81.0287
491881,21.10047,81.03699
507133,18.0758611,80.8230556
507137,17.85125,80.8849167
507154,17.6091944,80.7048056
506224,18.1939444,80.167
506350,NA,NA
823003,29.8121,85.0273
823001,24.8048465,85.0095606
824209,24.7938333,85.0080833
823001,24.7977652,85.0054782
824231,24.6954167,84.9914444
823001,24.7954523,24.7954523
823001,24.7816216,84.9854367
823001,24.8048465,85.0080833
824118,24.7938333,85.0080833
490023,21.2257,81.3372
490006,21.10107,81.2036
491001,21.12113,81.17167
490011,21.12341,81.24092
491001,21.10889,81.17626
490006,21.11366,81.19439
490020,21.12989,81.19112
804404,24.8900088,84.9931258
823001,24.7524663,84.9895549
823001,24.7918407,85.0030326
823002,24.8004744,84.9962967
823001,24.795836,84.9864679
823002,24.8118363,84.9947548
824235,24.7489724,84.9633824
824236,24.9435,84.8389167
804422,25.067,84.9726
804407,25.0830843,85.1453436
804405,25.2376944,85.0010833
804425,25.1566666,85.4313888
491995,22.02041,81.140437
497231,21.895667,83.395245
736134,23.66,87.59
736134,26.17,89.52
736134,26.63,90.8
736134,26.2,89.5
736134,26.2,89.5
736135,26.14,89.5
736135,26.17,89.42
736171,26.36,89.31
736171,26.35,89.32
744301,NA,NA
744301,NA,NA
744304,NA,NA
736121,26.5,89.43
736121,26.46,89.61
736121,26.48,89.45
737106,27.16,88.17
737103,27.35,88.67
737103,27.36,88.59
737131,27.19,88.67
737131,27.28,88.7
737132,27.19,88.53
737135,27.28,88.58
737135,27.26,88.55
737133,27.19,88.67
737133,27.17,88.66
737134,27.21,88.49
737134,27.53,88.51
737134,27.37,88.44
737134,27.301,88.475
123106,28.2306667,76.80025
363660,22.2986944,70.7997778
360020,22.2269444,70.9098056
360022,22.2986944,70.7997778
360023,22.3609167,70.946
363641,22.2986944,70.7997778
363642,22.7685833,70.8521944
123301,28.3571944,76.5355
123110,28.2335556,77.8032778
123103,28.1728056,76.402
123302,28.4002222,76.4839167
123401,28.39375,76.6159722
123035,28.3561667,76.62175
785001,26.7580278,94.2100556
737106,27.53,88.51
364730,21.87301,71.457569
364740,21.7749722,72.1478889
713102,23.25,87.78
713102,23.31,87.91
713102,23.24,87.83
713102,23.35,87.87
713102,23.29,87.88
713148,23.41,87.45
713421,23.99,87.94
713422,23.37,88.16
713422,23.38,88.1
713422,23.41,88.15
713422,23.39,88.13
713422,23.31,88.14
713422,23.39,88.17
713422,23.36,88.14
713422,23.3,88.15
713423,22.99,87.85
713423,23.12,87.76
713423,23.01,87.83
122107,28.1020556,76.0044722
122105,28.3308889,76.7835833
721445,22.6916,87.7719
721435,22.916721,88.045491
741101,22.4916666,88.3819444
741167,23.0056388,87.187075
741101,23.4006886,88.4906616
741164,23.77667,88.91306
741101,23.0004629,88.0001157
741317,23.3568056,88.4029167
741101,23.6784722,88.9736416
741101,23.4075556,88.4816389
743375,22.291,88.291
743375,22.22,88.277
743375,22.3036,88.278
743375,22.2266,88.302
713423,23.09,87.88
713424,23.1,87.85
736121,25.98,88.5
736131,41.15,35.23
736131,26.31,89.75
736131,26.39,89.81
736168,35.99,95.98
736168,26.31,89.47
736133,23.61,88.82
736133,19.26,84.86
736134,26.23,89.48
736134,26.2,89.48
736134,26.25,89.5
736134,26.18,89.6
736134,26.23,89.52
736134,26.25,89.5
736134,26.45,88.91
736134,26.2,89.51
736135,26.26,89.5
736135,26.12,89.41
736135,26.16,89.46
744211,NA,NA
744211,NA,NA
744207,NA,NA
744103,11.96,92.83
744206,NA,NA
744206,NA,NA
744206,NA,NA
246421,30.412358,79.021419
246421,30.412458,79.02152
246421,30.403096,78.975133
246421,30.404098,78.985134
246419,30.346191,79.048506
713424,23.14,87.88
713146,23.23,88.22
713146,23.2,88.13
713146,23.26,88.08
713166,23.1,88.09
713166,23.09,88.12
713102,23.23,87.93
713102,23.36,87.89
713102,23.36,87.98
713102,23.24,87.84
713148,23.54,87.5
713148,23.46,87.48
713151,23.15,88.02
713149,23.22,87.98
713422,23.31,88.21
713422,23.37,88.18
713422,23.24,88.13
713422,23.3,88.19
713422,23.27,88.22
713423,23.14,87.73
713423,23,87.79
713423,23.09,87.76
713424,23.01,87.87
713424,23.12,87.92
713424,23.06,87.86
713424,23.15,87.81
713424,23.14,87.87
737106,27.21,88.47
737131,27.23,88.75
737106,27.24,88.66
737131,27.53,88.51
737132,27.21,88.51
731216,24.018341,87.706177
731219,24.527935,87.928578
731219,24.449306,87.825501
731219,24.429672,87.802153
731220,24.28691,87.891792
731220,24.332793,87.88075
731220,24.256313,87.827958
731243,24.333324,87.813214
734102,27.08686,88.2096
734102,27,88.24
734316,27.059356,27.059356
734316,27.059356,88.469453
734008,26.9688,88.4186
110026,28.6713889,77.1538333
110058,28.6498611,77.1306667
110058,28.6221111,77.0790556
110015,28.6645556,77.0786389
110018,28.6576111,77.0999444
110018,28.6471389,77.0853056
600045,12.9333611,80.1183056
637211,11.37975,77.8855278
796001,23.72583333,92.71902778
221301,25.39,82.56
221301,25.39,82.56
221301,25.39,82.56
221401,25.34,82.54
221401,25.37,82.53
221401,25.39,82.53
221304,25.39,82.56
221304,25.36,82.51
221306,25.26,82.49
221309,25.28,82.28
221309,25.30732,82.268031
221309,25.30732,82.268031
737135,27.29,88.61
733210,26.016,88.10704
733210,26.016,88.10704
733210,26.016,88.10704
733156,25.73,88.08
733202,25.25,88.77
733202,25.25,88.77
733202,25.25,88.77
733202,25.25,88.77
733202,25.45,88.77
733202,25.45,88.77
733128,25.45,88.16
733128,25.45,88.16
733129,25.67,88.33
733129,25.67,88.33
721436,21.7845741,87.4145542
721437,22.173726,87.380761
721437,23.768393,87.688929
721437,22.207502,87.457536
721437,22.19029,87.406496
721437,22.209799,87.390586
721437,22.163903,87.386035
721451,21.990518,87.255614
721451,22.0047121,87.3046006
721451,22.0047121,87.3046006
737135,27.53,88.51
737133,27.24,88.66
737133,27.2,88.61
737134,27.53,88.51
737134,27.33,88.6
245201,27.454068,81.148562
245208,28.692446,76.923973
246419,30.481606,79.066624
246419,30.491718,79.0667626
246419,30.484195,79.03101
246425,30.444024,79.042612
246425,30.415512,79.153375
246425,30.413814,79.089219
110084,77.17729,28.7691574
110084,28.7572222,77.1977777
363780,22.7248611,71.6273056
363745,23.1150833,71.7773611
363760,22.7248611,71.6273056
363035,22.7248611,71.6273056
363755,22.7248611,71.6273056
744204,NA,NA
744204,12.96,92.87
744210,NA,NA
744205,NA,NA
247661,30.06,79.01
744204,NA,NA
744204,NA,NA
497235,23.35122,82.996951
497226,23.116019,83.193116
497339,23.326414,82.528065
497555,21.895667,83.395245
497446,21.895667,83.395245
497224,24.045645,81.9921209
497223,23.116019,83.193116
497220,23.8098816,83.69689
504307,19.4286667,78.4536389
504001,19.6756805,78.5369066
504313,19.3748056,78.9081944
504323,19.2995,78.4048611
505462,18.7936944,78.9152778
505452,18.4380556,79.5251944
505454,18.1620556,79.5736389
226003,26.846694,80.946166
226201,26.94931,80.869604
226201,26.958134,80.931613
226401,26.678561,80.724214
226203,27.080822,80.895884
226203,27.120339,80.914698
226101,26.834765,80.728932
226102,26.855547,80.909345
226104,29.175352,82.17701
226203,27.080822,80.895884
226203,26.906258,80.948475
226203,26.868479,80.907941
226101,26.828251,80.803172
226101,26.886356,80.191344
226101,26.904446,80.765417
226102,26.95692,80.742947
226102,26.881228,80.685469
226104,27.084642,80.730281
226104,26.916818,80.707581
226104,26.8447,80.945626
262908,28.49,80.8
262908,28.63,80.65
262723,28.04,81.15
262723,27.72,80.7
262723,28.06,81.12
262802,28.07,80.46
262802,28.08,80.57
262802,28.09,80.42
262802,28.04,80.41
262802,28,80.39
262802,27.98,80.62
262802,27.15,80.67
262802,28.09,80.4
262802,28.11,80.39
261502,27.86,81.22
261502,27.88,81.18
261502,27.86,80.48
261502,27.88,81.18
261502,27.85,81.24
365601,21.616091,71.213478
365610,21.5203666,71.1112666
365440,21.6019167,71.2164444
365645,21.376051,70.933262
365435,21.828421,71.404823
365550,20.04245,71.2823
365540,21.6019167,71.2164444
365560,21.0394167,71.4473611
365480,21.6883611,70.8136111
735204,26.73,89.11
735211,26.53,89.19
735211,26.6,89.23
735204,26.7,89.11
735211,26.56,89.2
700108,22.6522222,88.3745833
700036,22.6324444,88.3553889
700065,22.6394444,88.4120278
700052,22.6295,88.4306944
700052,22.6338889,88.4230556
700028,22.643446,88.422858
735122,26.33,88.8
735122,26.33,88.81
735303,26.41,89.06
735303,26.5,89.04
735303,26.5,89.02
735303,26.48,89.01
261502,27.82,81.19
261502,27.85,81.16
262724,28.15,81.09
262721,27.82,80.81
262721,27.86,80.91
262721,27.86,80.8
261506,28.12,80.71
261506,28.11,80.74
261506,28.11,80.84
261506,28.11,80.79
261506,28.04,80.85
261506,28.16,80.72
261505,27.88,80.34
261505,27.83,80.28
261505,27.78,80.4
261505,27.84,80.39
261505,27.77,80.37
261505,27.81,80.23
261505,27.81,80.21
261505,27.89,80.11
261505,27.85,80.18
261505,27.83,80.36
262803,28.19,80.32
262727,27.91,80.45
262727,27.78,80.46
262727,27.82,80.56
262727,27.89,80.44
262804,27.87,80.17
262804,27.92,80.16
262804,27.28,80.25
262804,27.85,80.15
262804,27.91,80.21
262804,28.6,80.31
262804,28.09,80.06
263656,29.8711348,79.3418053
263656,29.8833423,79.349991
263658,29.8833403,79.349993
263658,29.8833383,79.349995
263658,29.8833393,79.349994
263665,29.70325,79.4413
263676,29.58661,79.60553
263676,29.58661,79.60553
263676,29.58661,79.60553
263676,29.58661,79.60553
263661,29.86163,79.1788324
263661,29.84265,79.2129
110001,28.6174167,77.2129167
110002,28.6274167,77.2435833
110002,28.6339722,77.2175556
110003,28.6058889,77.2289722
700028,22.6232778,88.4148333
700090,22.6401389,88.3871111
700030,22.6245,88.3981111
700030,22.1723,88.2321
700065,22.3137,88.2109
110012,28.6320278,77.1484167
110008,28.64525,77.1656667
735305,26.48,88.82
735305,26.43,88.86
735305,26.46,88.85
735305,26.46,88.49
735305,26.49,88.82
393040,21.626771,73.588673
393151,21.883827,73.699237
815301,24.187926,86.307643
815315,24.1797411,86.302231
393105,21.82999,73.200595
392020,21.802539,72.929301
393110,21.715396,73.151348
392160,21.725457,72.911088
392001,21.694905,72.987128
392210,21.807967,73.032469
394810,21.449054,72.798404
388315,22.5591944,72.9641389
388520,22.1024,73.1921
388530,22.3582778,72.8988333
388001,22.7483,73.2167
388325,22.5429167,72.9026111
388560,22.58356,71.787403
388215,22.5591944,72.9641389
388370,22.5136,72.9878
388120,22.5490278,72.9259444
393002,21.618527,73.023866
393001,21.626364,73.001118
533001,16.9550556,82.2354722
533002,16.9282222,82.2336944
533004,16.9663056,82.2270833
533016,17.3553889,82.5488611
533401,17.3659444,82.5490833
533406,17.2830278,82.4064444
533435,17.1782222,82.0533611
533450,17.1162778,82.2596667
533432,17.2417778,82.3370278
388260,22.7525,72.6844722
517571,13.4818056,79.5179167
517644,13.7605833,79.7065278
825320,24.174028,85.889331
815317,24.5686918,86.0586957
522426,16.4771389,79.1106944
522002,16.5084167,80.7191389
522403,16.3966944,80.1493889
522503,16.4343056,80.5648611
522601,16.2321111,80.0430278
221309,25.30732,82.268031
221309,25.30732,82.268031
221314,25.261362,82.614038
221402,25.369327,82.640241
221402,25.369327,82.640241
221006,25.44,82.84
221006,25.44,82.84
221302,25.45,82.87
221302,25.45,82.87
221106,25.3,82.95
221106,25.3,82.95
221305,25.18,82.83
221305,25.18,82.83
221207,25.533179,82.737412
221207,25.533179,82.737412
221207,25.533179,82.737412
221207,25.533179,82.737412
221202,25.458623,82.883578
221202,25.458623,82.883578
221202,25.458623,82.883578
110018,28.6346389,77.0860833
110015,28.6485278,77.1365
110026,28.6678611,77.1434444
110041,28.666829,77.049004
110059,28.635437,77.043958
722161,22.8864273,87.7049413
722161,22.93328,87.56699
722161,22.93328,87.56699
722137,23.3084649,86.9649056
722137,23.3084659,86.9649046
722137,23.3084669,86.9649036
722137,23.3084669,86.9649036
722137,23.3084669,86.9649036
534101,16.8118333,81.5235
522503,16.4313056,80.5683611
522508,16.3591389,80.5326944
522303,16.4159167,80.6507222
522018,16.4074167,80.4006389
522236,16.4223333,80.4567778
522237,16.5256667,80.469
522238,16.5269,80.5112
813102,24.8866944,86.9183889
522510,16.3961667,80.1581944
522501,16.4313056,80.5683333
522501,16.4840833,80.6056389
522015,16.1393056,80.3263889
522001,16.4988889,80.7752222
522003,16.4754167,80.7411111
522003,16.285,80.4298611
522001,16.5011111,80.7435278
522003,16.4691944,80.7360278
522004,16.4855833,80.7192778
522001,16.2959167,80.4500278
522007,16.3199444,80.4298611
522007,16.5185833,80.7186389
521301,16.4338333,80.9916667
641001,11,76.9632
205265,24.8963525,78.2165466
205265,27.5255656,78.253565
205265,27.12356,78.12456
205265,27.0415454,78.124465
205268,27.4552214,78.455612
226104,26.884799,80.936746
226104,26.8447,80.945626
226104,26.795776,80.923711
245205,28.692385,78.075177
245205,28.789304,79.024952
383410,23.8157,73.081501
383305,23.3682778,73.0138889
383002,23.5927222,72.9661111
383462,23.583326,73.605046
383275,23.731236,72.984196
383422,23.75108,73.128281
383270,23.731236,72.984196
383235,23.731236,72.984196
383450,23.79995,73.171399
245205,28.869139,78.045222
245205,28.811458,78.058061
245205,28.823736,78.050928
245205,28.839423,78.033808
201204,28.861453,77.461592
201003,28.706909,77.410667
201206,29.568127,78.097995
201206,28.730417,77.475854
201206,28.767089,77.540446
201206,28.810261,77.457684
201206,28.811491,77.478801
201206,28.73209,77.511061
245304,28.707575,77.656476
245304,28.699723,77.633566
245304,28.740453,77.670792
245101,28.73058,77.775882
245101,28.73058,77.775882
245101,28.620997,77.72947
245101,28.673713,77.725178
245208,28.651273,77.801702
245208,28.846814,77.980289
203207,28.597702,77.499945
226301,26.689522,80.984345
226301,26.632494,81.018182
226002,26.781374,80.958468
226002,26.776256,80.943542
226301,26.689522,80.984345
226303,26.8447,80.945626
505301,18.3878889,78.8110556
226302,26.748259,80.629917
226302,27.777229,81.169437
226103,27.007847,80.585504
226103,27.031783,80.638241
226008,26.770189,80.878599
226008,26.822163,80.921727
226002,26.784166,81.042288
226002,26.895957,80.958528
226002,26.260961,82.073721
226002,26.8447,80.945626
226002,26.969293,81.004108
226003,26.868969,80.902107
226003,26.866657,80.892256
226003,26.853527,80.912143
226201,26.991295,80.920406
226401,26.848674,81.060412
226401,26.709664,80.823191
226401,26.80695,80.89848
226401,26.682181,80.779631
226401,26.682181,80.779631
226401,26.655602,80.797634
226401,26.706104,80.747754
226401,26.4746,81.006444
226203,27.089902,80.888259
226203,27.080808,80.896591
735121,26.48,88.61
735121,26.56,88.74
735210,26.62,89.02
735210,26.57,89.09
735210,26.53,89.1
735210,26.62,88.97
735210,26.58,89.05
110001,28.61675,77.2934444
110001,28.6174166,77.2129166
110002,28.6284722,77.2445555
110001,28.61,77.29
110002,28.6352,77.2469
110001,28.6198611,77.2078333
110011,28.6111111,77.21275
110005,28.65875,77.1773333
110001,28.6330556,77.2077222
110005,28.6500278,77.1938333
110055,28.6401667,77.2129167
110001,28.626806,77.20663
110019,28.5256389,77.2541667
247001,29.9603056,77.5458889
735305,26.47,88.79
735305,26.5,88.84
735121,26.5,88.65
735121,26.57,88.77
735121,26.62,88.67
735210,26.27,88.97
735210,26.65,88.94
735210,26.57,88.94
735210,26.55,89.08
735302,26.59,88.8
735212,26.67,89.05
735212,26.67,89.03
110080,28.5100278,77.2542778
722173,23.16324,83.933858
722173,23.13095,87.18497
722173,23.163253,86.933845
722173,23.163244,86.933854
722138,23.0010617,87.1117246
722138,23.047247,87.446698
722138,23.047247,87.446698
734006,26.543477,88.720526
734006,26.7265,88.4477
700105,22.339538,88.2348733
700014,22.3321847,88.2213509
700009,22.3446321,88.2232787
700054,22.3421158,88.2323933
734004,26.6955,88.4416
722138,23.047251,87.446694
722138,23.04725,87.446695
722140,22.978058,86.850706
722140,22.866675,86.783325
722140,22.800006,86.949994
722140,22.92765,86.8997
722140,22.978061,86.850703
722140,23.2582,87.0647
722141,23.0128007,87.5939427
272153,27.175582,82.932114
272154,27.081874,83.065535
630561,9.8535833,78.4873611
493441,21.1929444,81.9670833
493554,21.28,82.82
493118,21.73623,81.94329
493221,21.3086667,81.6369167
493196,20.8944206,81.5993951
493113,20.8944206,81.5993951
493225,21.2405,81.55375
492012,21.23784,81.70542
504311,19.3671944,78.7785278
504251,19.0742778,79.4880833
504201,18.8585833,79.7953889
504294,19.3094722,79.2627222
504218,19.0359722,79.3579444
504207,18.8772778,79.2809722
504208,18.8639051,79.4547946
504231,18.9923611,79.4786944
504301,18.9386389,79.4640833
504292,19.2553056,79.4144722
504296,19.3476111,79.4862222
504295,19.4820833,79.3219444
804432,25.2207778,85.1356389
804420,25.1774444,85.0743889
804424,24.5082,84.9523
630302,9.9463611,78.8229167
630001,9.7538333,78.3858611
628601,8.6311944,77.9111389
274001,26.4827222,83.77975
274304,26.7532778,83.9775
496225,22.74404,83.94927
496220,22.5352577,83.6188793
496336,23.09259,83.814087
230129,21.444648,81.6559
230129,21.677968,81.88987
229408,21.541,81.548
229408,21.5454,81.5644
230131,21.587988,81.4877
230131,21.68454,81.687779
230503,21.5455,81.5432
230503,21.6545,81.56412
502220,17.6800556,77.6105
534201,16.54069444,81.52402778
534211,16.75388889,81.67472222
277207,25.95,84.2
277207,25.95,84.16
221717,26.07,83.98
521001,16.31455556,81.35188889
277216,25.72,84.48
277216,25.71,84.48
277403,25.77,84.36
277207,25.96,84.13
277207,25.95,84.17
221717,25.32,82.94
221717,25.32,82.99
221717,26.06,83.97
221717,26.04,84.2
277219,25.89,84.29
277219,25.9,84.25
277302,25.97,84.09
277302,25.96,84.07
277302,25.95,84.13
603001,13.0084722,80.0041667
281123,27.360304,77.5572
281406,27.580841,77.610651
281501,27.47,77.69
281201,27.87288,77.713731
281201,27.47,77.69
744204,NA,NA
744205,NA,NA
744205,NA,NA
744205,NA,NA
744205,NA,NA
246440,30.167309,79.181659
248199,30.48365,77.93591
248140,30.3165,78.0032
248143,30.1133,78.29533
246475,30.406907,78.96559
246475,30.075124,79.623234
246475,30.413528,79.981242
248143,30.19812,78.22155
248140,30.255,78.113
248140,30.1734,78.1251
248140,30.164,78.1087
248140,30.164,78.1087
248005,30.2701,78.078
248008,30.06,78.1086
248008,30.42,78.77
248009,30.36,78.08
249204,30.07,78.24
248013,30.38,78.12
247667,29.85,77.84
247667,29.89,77.95
247667,29.93,77.8956
247667,29.25,78.99
249402,29.91,78.04
249402,29.95,77.99
247661,29.96,77.83
247661,29.944,77.833
247670,29.702,77.8162
247670,29.68,77.81
744201,NA,NA
744202,NA,NA
744202,NA,NA
744202,NA,NA
744210,NA,NA
744205,NA,NA
246440,30.171728,79.209162
246440,39.957275,75.163567
246440,30.958127,79.163568
246440,30.958229,79.31985
246486,29.956112,79.424247
246486,29.998391,79.436632
246424,30.293672,79.560322
246424,30.293712,79.56036
246424,30.294213,79.583152
246424,30.297615,79.584172
110085,28.71575,77.11
110085,28.6933611,77.1713889
110035,28.6694167,77.1763889
110086,28.69795,77.064361
110042,28.7414,77.0947
110110,28.7158,77.11
721633,22.6606,88.0631
721633,15.5934,88.2837
721633,22.1334,87.8897
721152,22.4586,87.7745
721152,22.4586,87.7745
721152,22.4586,87.7745
721152,22.4586,87.7745
721152,22.4586,87.7745
721139,22.4042,87.7175
721154,22.4586,87.7745
246425,30.413712,79.083121
246425,30.413812,79.085163
246429,30.289881,79.150835
246439,30.587741,79.141095
246439,30.587741,79.141095
246439,30.577642,79.142096
721139,26.2684,87.4263
110062,77.23,28.51
735204,26.65,89.15
735204,26.67,89.12
735211,26.57,89.17
735211,26.52,89.16
261505,27.76,80.16
261505,27.85,80.15
262804,27.92,80.09
262804,27.91,80.33
262804,28.04,80.28
262804,28.02,80.32
262804,28,80.05
262804,27.94,80.16
262804,28.14,80.75
262728,27.86,80.93
110044,28.51,77.33
110044,28.5049167,77.2891111
110025,28.5671667,77.2787778
110003,28.59,77.22
110024,28.5631667,77.24875
110013,28.5912222,77.2423333
110049,28.561709,77.211224
110014,28.57,77.26
110049,28.566209,77.217965
110014,28.5829444,77.2520278
110049,28.5571944,77.2226667
110025,28.5618611,77.26825
110062,28.5276111,77.2328056
110076,28.5348333,77.2911667
110017,28.528842,77.222557
110014,28.5838611,77.2431944
110017,28.537654,77.214682
735211,26.53,89.21
735211,26.53,89.23
493881,20.58028,81.5143
